Timestamp (UTC),Station,Temperature (°C),Humidity (%),Precipitation (mm),Wind Speed (km/h),Wind Speed (m/s),Wind Direction,Pressure (hPa),Radiation (W/m²)
2026-07-16T02:00,Guimarães,16.2,88.0,0.0,,,Calm,1019.2,0.0
2026-07-16T03:00,Guimarães,16.0,90.0,0.0,,,Calm,1019.1,0.0
2026-07-16T04:00,Guimarães,16.3,93.0,0.0,,,Calm,1018.9,0.0
2026-07-16T05:00,Guimarães,15.5,92.0,0.0,,,Calm,1018.7,0.0
2026-07-16T06:00,Guimarães,15.4,94.0,0.0,,,Calm,1018.9,64.7
2026-07-16T07:00,Guimarães,16.3,93.0,0.0,,,Calm,1019.0,510.7
2026-07-16T08:00,Guimarães,19.4,76.0,0.0,,,Calm,1019.0,1109.9
2026-07-16T09:00,Guimarães,21.7,69.0,0.0,,,Calm,1018.7,1819.4
2026-07-16T10:00,Guimarães,23.5,62.0,0.0,,,Calm,1018.7,2463.4
2026-07-16T11:00,Guimarães,24.5,59.0,0.0,,,Calm,1018.6,2902.6
2026-07-16T12:00,Guimarães,25.7,52.0,0.0,,,Calm,1018.5,3253.2
2026-07-16T13:00,Guimarães,27.1,48.0,0.0,,,Calm,1018.1,3152.9
2026-07-16T14:00,Guimarães,27.7,46.0,0.0,,,Calm,1017.8,3156.4
2026-07-16T15:00,Guimarães,27.7,45.0,0.0,,,Calm,1017.7,2956.2
2026-07-16T16:00,Guimarães,27.3,47.0,0.0,,,Calm,1017.6,2601.3
2026-07-16T17:00,Guimarães,26.6,50.0,0.0,,,Calm,1017.8,2080.4
2026-07-16T18:00,Guimarães,25.6,53.0,0.0,,,Calm,1017.7,1398.6
2026-07-16T19:00,Guimarães,24.0,57.0,0.0,,,Calm,1018.1,613.7
2026-07-16T20:00,Guimarães,22.6,62.0,0.0,,,Calm,1018.6,98.2
2026-07-16T21:00,Guimarães,21.6,68.0,0.0,,,Calm,1018.9,1.2
2026-07-16T22:00,Guimarães,19.8,76.0,0.0,,,Calm,1019.4,0.0
2026-07-16T23:00,Guimarães,18.5,81.0,0.0,,,Calm,1019.5,0.0
2026-07-17T00:00,Guimarães,17.9,84.0,0.0,,,Calm,1019.4,0.0
2026-07-17T01:00,Guimarães,17.9,85.0,0.0,,,Calm,1019.1,0.0
2026-07-17T02:00,Guimarães,16.9,88.0,0.0,,,Calm,1019.2,0.0
2026-07-17T03:00,Guimarães,16.5,90.0,0.0,,,Calm,1019.1,0.0
2026-07-17T04:00,Guimarães,16.4,92.0,0.0,,,Calm,1019.1,0.0
2026-07-17T05:00,Guimarães,16.6,89.0,0.0,,,Calm,1019.1,0.0
2026-07-17T06:00,Guimarães,16.5,86.0,0.0,,,Calm,1019.0,45.2
2026-07-17T07:00,Guimarães,17.6,83.0,0.0,,,Calm,1019.0,406.1
2026-07-17T08:00,Guimarães,19.9,78.0,0.0,,,Calm,1019.0,1149.6
2026-07-17T09:00,Guimarães,21.9,69.0,0.0,,,Calm,1018.9,1878.4
2026-07-17T10:00,Guimarães,23.7,59.0,0.0,,,Calm,1018.6,2332.4
2026-07-17T11:00,Guimarães,24.3,58.0,0.0,,,Calm,1018.5,
2026-07-17T12:00,Guimarães,26.4,50.0,0.0,,,Calm,1018.1,
2026-07-17T13:00,Guimarães,26.3,52.0,0.0,,,Calm,1017.8,
2026-07-17T14:00,Guimarães,27.0,51.0,0.0,,,Calm,1017.4,
2026-07-17T15:00,Guimarães,26.7,51.0,0.0,,,Calm,1017.2,
2026-07-17T16:00,Guimarães,26.7,50.0,0.0,,,Calm,1016.9,2595.5
2026-07-17T17:00,Guimarães,26.3,51.0,0.0,,,Calm,1016.8,2022.6
2026-07-17T18:00,Guimarães,25.6,54.0,0.0,,,Calm,1016.4,1283.7
2026-07-17T19:00,Guimarães,23.7,63.0,0.0,,,Calm,1016.5,698.5
2026-07-17T20:00,Guimarães,21.9,70.0,0.0,,,Calm,1016.8,170.3
2026-07-17T21:00,Guimarães,20.0,77.0,0.0,,,Calm,1017.2,2.1
2026-07-17T22:00,Guimarães,18.5,82.0,0.0,,,Calm,1017.7,0.0
2026-07-17T23:00,Guimarães,17.8,84.0,0.0,,,Calm,1017.5,0.0
2026-07-18T00:00,Guimarães,17.4,86.0,0.0,,,Calm,1017.3,0.0
2026-07-18T01:00,Guimarães,16.8,88.0,0.0,,,Calm,1016.9,0.0
2026-07-18T02:00,Guimarães,16.5,90.0,0.0,,,Calm,1016.6,0.0
2026-07-18T03:00,Guimarães,16.2,93.0,0.0,,,Calm,1016.4,0.0
2026-07-18T04:00,Guimarães,15.9,96.0,0.0,,,Calm,1016.3,0.0
2026-07-18T05:00,Guimarães,15.6,99.0,0.0,,,Calm,1016.3,0.0
2026-07-18T06:00,Guimarães,15.4,100.0,0.0,,,Calm,1016.4,50.0
2026-07-18T07:00,Guimarães,16.4,,0.0,,,Calm,1016.4,376.2
2026-07-18T08:00,Guimarães,19.5,81.0,0.0,,,Calm,1016.1,1067.3
2026-07-18T09:00,Guimarães,21.7,72.0,0.0,,,Calm,1015.6,1771.2
2026-07-18T10:00,Guimarães,23.8,65.0,0.0,,,Calm,1015.2,2406.0
2026-07-18T11:00,Guimarães,25.8,58.0,0.0,,,Calm,1015.0,2902.8
2026-07-18T12:00,Guimarães,27.3,51.0,0.0,,,Calm,1014.7,3225.9
2026-07-18T13:00,Guimarães,28.6,49.0,0.0,,,Calm,1014.2,
2026-07-18T14:00,Guimarães,27.9,55.0,0.0,,,Calm,1014.1,3265.8
2026-07-18T15:00,Guimarães,27.8,54.0,0.0,,,Calm,1014.0,2986.7
2026-07-18T16:00,Guimarães,28.1,53.0,0.0,,,Calm,1013.7,2580.0
2026-07-18T17:00,Guimarães,27.5,53.0,0.0,,,Calm,1013.7,2005.7
2026-07-18T18:00,Guimarães,27.0,51.0,0.0,,,Calm,1013.4,1368.8
2026-07-18T19:00,Guimarães,26.0,53.0,0.0,,,Calm,1013.3,674.8
2026-07-18T20:00,Guimarães,24.1,60.0,0.0,,,Calm,1013.7,154.9
2026-07-18T21:00,Guimarães,21.7,71.0,0.0,,,Calm,1014.1,1.1
2026-07-18T22:00,Guimarães,20.1,80.0,0.0,,,Calm,1014.6,0.0
2026-07-18T23:00,Guimarães,19.3,84.0,0.0,,,Calm,1014.8,0.0
2026-07-19T00:00,Guimarães,18.4,87.0,0.0,,,Calm,1014.9,0.0
2026-07-19T01:00,Guimarães,18.3,89.0,0.0,,,Calm,1015.0,0.0
2026-07-19T02:00,Guimarães,18.9,87.0,0.0,,,Calm,1014.9,0.0
2026-07-19T03:00,Guimarães,19.1,84.0,0.0,,,Calm,1014.8,0.0
2026-07-19T04:00,Guimarães,19.3,83.0,0.0,,,Calm,1014.8,0.0
2026-07-19T05:00,Guimarães,19.3,82.0,0.0,,,Calm,1014.8,0.0
2026-07-19T06:00,Guimarães,19.5,81.0,0.0,,,Calm,1015.1,15.1
2026-07-19T07:00,Guimarães,19.9,79.0,0.0,,,Calm,1015.3,89.2
2026-07-19T08:00,Guimarães,20.1,79.0,0.0,,,Calm,1015.5,175.7
2026-07-19T09:00,Guimarães,20.4,79.0,0.0,,,Calm,1015.8,341.9
2026-07-19T10:00,Guimarães,21.1,76.0,0.0,,,Calm,1015.8,545.0
2026-07-19T11:00,Guimarães,22.3,71.0,0.0,,,Calm,1016.0,1280.8
2026-07-19T12:00,Guimarães,24.5,63.0,0.0,,,Calm,1015.6,
2026-07-19T13:00,Guimarães,26.8,56.0,0.0,,,Calm,1015.0,
2026-07-19T14:00,Guimarães,27.2,56.0,0.0,,,Calm,1014.6,3216.1
2026-07-19T15:00,Guimarães,27.4,55.0,0.0,,,Calm,1014.5,2915.3
2026-07-19T16:00,Guimarães,27.5,55.0,0.0,,,Calm,1014.3,2514.3
2026-07-19T17:00,Guimarães,27.1,57.0,0.0,,,Calm,1014.3,2041.3
2026-07-19T18:00,Guimarães,25.5,63.0,0.0,,,Calm,1014.4,1124.3
2026-07-19T19:00,Guimarães,24.5,65.0,0.0,,,Calm,1014.7,655.2
2026-07-19T20:00,Guimarães,22.8,70.0,0.0,,,Calm,1014.9,150.5
2026-07-19T21:00,Guimarães,20.5,79.0,0.0,,,Calm,1015.5,1.1
2026-07-19T22:00,Guimarães,19.3,83.0,0.0,,,Calm,1016.0,0.0
2026-07-19T23:00,Guimarães,18.6,86.0,0.0,,,Calm,1016.1,0.0
2026-07-20T00:00,Guimarães,18.3,88.0,0.0,,,Calm,1016.0,0.0
2026-07-20T01:00,Guimarães,19.1,86.0,0.0,,,Calm,1015.8,0.0
2026-07-20T02:00,Guimarães,19.4,83.0,0.0,,,Calm,1015.7,0.0
2026-07-20T03:00,Guimarães,19.4,81.0,0.0,,,Calm,1015.4,0.0
2026-07-20T04:00,Guimarães,19.5,79.0,0.0,,,Calm,1015.4,0.0
2026-07-20T05:00,Guimarães,19.4,80.0,0.0,,,Calm,1015.5,0.0
2026-07-20T06:00,Guimarães,19.4,80.0,0.0,,,Calm,1015.7,21.7
2026-07-20T07:00,Guimarães,19.9,78.0,0.0,,,Calm,1015.9,144.5
2026-07-20T08:00,Guimarães,20.7,75.0,0.0,,,Calm,1016.1,460.8
2026-07-20T09:00,Guimarães,22.3,69.0,0.0,,,Calm,1016.3,1422.6
2026-07-20T10:00,Guimarães,23.8,62.0,0.0,,,Calm,1016.1,2022.1
2026-07-20T11:00,Guimarães,25.0,55.0,0.0,,,Calm,1016.2,
2026-07-20T12:00,Guimarães,26.5,50.0,0.0,,,Calm,1016.0,
2026-07-20T13:00,Guimarães,26.9,47.0,0.0,,,Calm,1015.8,
2026-07-20T14:00,Guimarães,26.5,50.0,0.0,,,Calm,1015.8,
2026-07-20T15:00,Guimarães,27.4,51.0,0.0,,,Calm,1015.8,
2026-07-20T16:00,Guimarães,27.4,52.0,0.0,,,Calm,1015.7,2687.4
2026-07-20T17:00,Guimarães,26.9,54.0,0.0,,,Calm,1015.6,2114.9
2026-07-20T18:00,Guimarães,25.7,58.0,0.0,,,Calm,1015.6,1340.9
2026-07-20T19:00,Guimarães,24.2,63.0,0.0,,,Calm,1016.0,625.6
2026-07-20T20:00,Guimarães,22.7,67.0,0.0,,,Calm,1016.5,163.2
2026-07-20T21:00,Guimarães,20.4,76.0,0.0,,,Calm,1017.0,0.9
2026-07-20T22:00,Guimarães,19.3,80.0,0.0,,,Calm,1017.4,0.0
2026-07-20T23:00,Guimarães,19.1,81.0,0.0,,,Calm,1017.4,0.0
2026-07-21T00:00,Guimarães,18.2,85.0,0.0,,,Calm,1017.3,0.0
2026-07-21T01:00,Guimarães,17.7,87.0,0.0,,,Calm,1017.4,0.0
2026-07-21T02:00,Guimarães,17.9,89.0,0.0,,,Calm,1017.1,0.0
2026-07-21T03:00,Guimarães,18.6,88.0,0.0,,,Calm,1016.9,0.0
2026-07-21T04:00,Guimarães,18.3,85.0,0.0,,,Calm,1016.8,0.0
2026-07-21T05:00,Guimarães,18.4,84.0,0.0,,,Calm,1016.8,0.0
2026-07-21T06:00,Guimarães,18.6,84.0,0.0,,,Calm,1017.2,20.4
2026-07-21T07:00,Guimarães,19.3,82.0,0.0,,,Calm,1017.4,287.5
2026-07-21T08:00,Guimarães,20.7,76.0,0.0,,,Calm,1017.5,781.8
2026-07-21T09:00,Guimarães,22.2,71.0,0.0,,,Calm,1017.3,1562.0
2026-07-21T10:00,Guimarães,24.3,64.0,0.0,,,Calm,1016.9,2673.2
2026-07-21T11:00,Guimarães,25.7,60.0,0.0,,,Calm,1016.5,2554.1
2026-07-21T12:00,Guimarães,27.5,55.0,0.0,,,Calm,1016.1,3192.4
2026-07-21T13:00,Guimarães,28.5,52.0,0.0,,,Calm,1015.9,3210.2
2026-07-21T14:00,Guimarães,27.8,57.0,0.0,,,Calm,1016.1,3253.0
2026-07-21T15:00,Guimarães,27.5,58.0,0.0,,,Calm,1016.4,2965.3
2026-07-21T16:00,Guimarães,27.2,59.0,0.0,,,Calm,1016.3,2548.2
2026-07-21T17:00,Guimarães,27.2,57.0,0.0,,,Calm,1016.0,1972.9
2026-07-21T18:00,Guimarães,26.5,57.0,0.0,,,Calm,1016.1,1308.5
2026-07-21T19:00,Guimarães,25.6,60.0,0.0,,,Calm,1016.3,614.1
2026-07-21T20:00,Guimarães,23.7,65.0,0.0,,,Calm,1016.9,127.7
2026-07-21T21:00,Guimarães,21.0,74.0,0.0,,,Calm,1017.4,0.6
2026-07-21T22:00,Guimarães,19.8,80.0,0.0,,,Calm,1017.9,0.0
2026-07-21T23:00,Guimarães,19.1,83.0,0.0,,,Calm,1018.0,0.0
2026-07-22T00:00,Guimarães,18.3,86.0,0.0,,,Calm,1017.9,0.0
2026-07-22T01:00,Guimarães,17.7,89.0,0.0,,,Calm,1017.9,0.0
2026-07-22T02:00,Guimarães,17.3,92.0,0.0,,,Calm,1017.6,0.0
2026-07-22T03:00,Guimarães,17.4,97.0,0.0,,,Calm,1017.3,0.0
2026-07-22T04:00,Guimarães,17.7,,0.0,,,Calm,1017.6,0.0
2026-07-22T05:00,Guimarães,17.6,,0.0,,,Calm,1017.8,0.0
2026-07-22T06:00,Guimarães,17.5,,0.0,,,Calm,1018.1,19.5
2026-07-22T07:00,Guimarães,17.4,,0.0,,,Calm,1018.2,122.6
2026-07-22T08:00,Guimarães,17.9,,0.0,,,Calm,1018.5,237.2
2026-07-22T09:00,Guimarães,18.8,90.0,0.0,,,Calm,1018.6,535.2
2026-07-22T10:00,Guimarães,20.7,77.0,0.0,,,Calm,1018.5,1485.1
2026-07-22T11:00,Guimarães,23.6,67.0,0.0,,,Calm,1018.1,2821.5
2026-07-22T12:00,Guimarães,26.4,58.0,0.0,,,Calm,1017.7,3159.9
2026-07-22T13:00,Guimarães,28.0,53.0,0.0,,,Calm,1017.3,3307.6
2026-07-22T14:00,Guimarães,28.6,52.0,0.0,,,Calm,1017.1,3117.9
2026-07-22T15:00,Guimarães,28.5,53.0,0.0,,,Calm,1016.9,2995.2
2026-07-22T16:00,Guimarães,28.4,50.0,0.0,,,Calm,1016.8,2632.4
2026-07-22T17:00,Guimarães,27.4,52.0,0.0,,,Calm,1016.9,2022.0
2026-07-22T18:00,Guimarães,26.2,50.0,0.0,,,Calm,1017.3,1390.3
2026-07-22T19:00,Guimarães,24.6,56.0,0.0,,,Calm,1017.8,670.4
2026-07-22T20:00,Guimarães,22.6,66.0,0.0,,,Calm,1018.3,141.4
2026-07-22T21:00,Guimarães,20.2,77.0,0.0,,,Calm,1018.8,0.5
2026-07-22T22:00,Guimarães,18.8,82.0,0.0,,,Calm,1019.4,0.0
2026-07-22T23:00,Guimarães,17.9,85.0,0.0,,,Calm,1019.4,0.0
2026-07-23T00:00,Guimarães,17.3,87.0,0.0,,,Calm,1019.3,0.0
2026-07-23T01:00,Guimarães,16.8,89.0,0.0,,,Calm,1019.2,0.0
2026-07-23T02:00,Guimarães,16.2,91.0,0.0,,,Calm,1018.9,0.0
2026-07-23T03:00,Guimarães,15.7,93.0,0.0,,,Calm,1019.0,0.0
2026-07-23T04:00,Guimarães,15.2,96.0,0.0,,,Calm,1019.2,0.0
2026-07-23T05:00,Guimarães,14.6,97.0,0.0,,,Calm,1019.1,0.0
2026-07-23T06:00,Guimarães,14.6,100.0,0.0,,,Calm,1019.4,44.8
2026-07-23T07:00,Guimarães,15.9,,0.0,,,Calm,1019.8,393.9
2026-07-23T08:00,Guimarães,19.1,80.0,0.0,,,Calm,1019.6,1014.8
2026-07-23T09:00,Guimarães,21.3,72.0,0.0,,,Calm,1019.5,1299.3
2026-07-23T10:00,Guimarães,24.3,56.0,0.0,,,Calm,1019.2,2594.5
2026-07-23T11:00,Guimarães,24.4,54.0,0.0,,,Calm,1019.3,
2026-07-23T12:00,Guimarães,25.8,50.0,0.0,,,Calm,1019.0,
2026-07-23T13:00,Guimarães,27.2,45.0,0.0,,,Calm,1018.7,3227.6
2026-07-23T14:00,Guimarães,28.0,45.0,0.0,,,Calm,1018.2,3283.0
2026-07-23T15:00,Guimarães,27.8,47.0,0.0,,,Calm,1017.6,3013.9
2026-07-23T16:00,Guimarães,28.0,47.0,0.0,,,Calm,1017.1,2553.7
2026-07-23T17:00,Guimarães,26.7,52.0,0.0,,,Calm,1017.0,2002.5
2026-07-23T18:00,Guimarães,24.8,57.0,0.0,,,Calm,1017.3,1318.8
2026-07-23T19:00,Guimarães,23.4,59.0,0.0,,,Calm,1017.5,531.5
2026-07-23T20:00,Guimarães,21.6,67.0,0.0,,,Calm,1017.6,87.2
2026-07-23T21:00,Guimarães,19.5,77.0,0.0,,,Calm,1018.0,0.4
2026-07-23T22:00,Guimarães,18.3,81.0,0.0,,,Calm,1018.3,0.0
2026-07-23T23:00,Guimarães,17.9,83.0,0.0,,,Calm,1018.3,0.0
